date,time,cash_type,card,price,coffee_name
2024-02-04,07:03,card,ANON-5791,3.95,Flat White
2024-02-04,08:30,card,ANON-5126,3.54,Cappuccino
2024-02-04,08:39,card,ANON-5280,3.83,Latte
2024-02-04,09:49,cash,,1.99,Espresso
2024-02-04,10:08,card,ANON-4395,1.99,Espresso
2024-02-04,10:30,card,ANON-7213,2.09,Espresso
2024-02-04,11:37,cash,,3.9,Flat White
2024-02-04,11:38,card,ANON-3298,3.22,Cortado
2024-02-04,11:46,cash,,1.98,Espresso
2024-02-04,12:26,card,ANON-2556,3.46,Cappuccino
2024-02-04,12:27,card,ANON-3232,2.05,Espresso
2024-02-04,12:29,card,ANON-8461,3.18,Cortado
2024-02-04,12:31,card,ANON-4057,3.51,Cappuccino
2024-02-04,12:44,card,ANON-8374,1.98,Espresso
2024-02-04,16:06,cash,,3.47,Cappuccino
2024-02-05,06:03,card,ANON-3596,2.03,Espresso
2024-02-05,06:27,card,ANON-7863,3.57,Cappuccino
2024-02-05,07:46,cash,,3.72,Latte
2024-02-05,08:28,card,ANON-3783,3.5,Cappuccino
2024-02-05,09:29,card,ANON-1284,3.6,Cappuccino
2024-02-05,09:36,card,ANON-5006,3.77,Latte
2024-02-05,10:00,cash,,3.31,Cortado
2024-02-05,10:13,card,ANON-2648,3.45,Cappuccino
2024-02-05,10:32,card,ANON-6670,3.46,Cappuccino
2024-02-05,11:03,cash,,2.48,Americano
2024-02-05,11:17,card,ANON-8765,3.0,Hot Chocolate
2024-02-05,11:21,card,ANON-2216,3.54,Cappuccino
2024-02-05,11:34,card,ANON-9555,3.48,Cappuccino
2024-02-05,11:51,cash,,3.49,Cappuccino
2024-02-05,12:29,card,ANON-4503,3.94,Flat White
2024-02-05,12:39,card,ANON-1604,3.56,Cappuccino
2024-02-05,13:14,card,ANON-8405,3.55,Cappuccino
2024-02-05,14:29,cash,,3.9,Flat White
2024-02-05,15:35,card,ANON-9385,3.91,Flat White
2024-02-06,06:18,card,ANON-3246,3.96,Flat White
2024-02-06,07:34,cash,,3.08,Hot Chocolate
2024-02-06,08:11,card,ANON-5994,3.78,Latte
2024-02-06,08:18,card,ANON-2229,2.99,Hot Chocolate
2024-02-06,08:39,card,ANON-3567,3.87,Latte
2024-02-06,09:03,card,ANON-5766,3.53,Cappuccino
2024-02-06,09:18,card,ANON-3069,3.51,Cappuccino
2024-02-06,09:23,cash,,3.45,Cappuccino
2024-02-06,09:29,cash,,3.2,Cortado
2024-02-06,09:31,card,ANON-9916,2.45,Americano
2024-02-06,09:56,cash,,2.97,Hot Chocolate
2024-02-06,11:15,card,ANON-4197,3.48,Cappuccino
2024-02-06,11:32,card,ANON-2574,3.85,Latte
2024-02-06,13:30,cash,,3.93,Flat White
2024-02-07,06:01,cash,,3.81,Latte
2024-02-07,06:09,card,ANON-4996,3.82,Flat White
2024-02-07,06:13,cash,,3.78,Latte
2024-02-07,06:34,card,ANON-8937,3.07,Hot Chocolate
2024-02-07,06:59,card,ANON-1296,3.7,Latte
2024-02-07,07:46,card,ANON-6467,3.41,Cappuccino
2024-02-07,08:34,card,ANON-9413,3.29,Cortado
2024-02-07,08:59,card,ANON-7777,2.12,Espresso
2024-02-07,09:09,card,ANON-1439,2.94,Hot Chocolate
2024-02-07,10:06,card,ANON-3337,2.05,Espresso
2024-02-07,10:13,card,ANON-4162,3.81,Latte
2024-02-07,11:04,cash,,3.22,Cortado
2024-02-07,11:34,card,ANON-5725,3.16,Cortado
2024-02-07,12:13,card,ANON-2819,2.53,Americano
2024-02-07,12:14,cash,,2.91,Hot Chocolate
2024-02-07,12:55,cash,,3.12,Cortado
2024-02-07,13:01,card,ANON-1976,2.52,Americano
2024-02-07,13:07,card,ANON-9130,2.49,Americano
2024-02-08,08:27,card,ANON-2074,2.48,Americano
2024-02-08,08:58,card,ANON-8849,3.87,Flat White
2024-02-08,09:31,card,ANON-8583,3.75,Latte
2024-02-08,10:01,card,ANON-8952,3.9,Latte
2024-02-08,10:16,card,ANON-2752,3.54,Cappuccino
2024-02-08,10:24,card,ANON-9013,3.91,Flat White
2024-02-08,10:35,card,ANON-6606,3.77,Latte
2024-02-08,10:55,card,ANON-3693,3.93,Flat White
2024-02-08,11:58,card,ANON-4936,2.01,Espresso
2024-02-08,12:05,card,ANON-4684,2.53,Americano
2024-02-08,12:08,card,ANON-8400,3.27,Cortado
2024-02-08,12:56,card,ANON-7156,3.53,Cappuccino
2024-02-08,14:22,card,ANON-3462,2.97,Hot Chocolate
2024-02-08,14:47,card,ANON-4334,3.55,Cappuccino
2024-02-08,17:49,card,ANON-2711,2.52,Americano
2024-02-08,17:58,card,ANON-4527,2.05,Espresso
2024-02-09,06:00,card,ANON-2017,3.86,Flat White
2024-02-09,06:05,card,ANON-2177,3.76,Latte
2024-02-09,06:14,card,ANON-4705,3.95,Latte
2024-02-09,06:33,card,ANON-7405,3.11,Cortado
2024-02-09,06:35,card,ANON-9218,3.2,Cortado
2024-02-09,07:08,card,ANON-5719,3.47,Cappuccino
2024-02-09,08:15,card,ANON-9931,2.47,Americano
2024-02-09,10:10,cash,,3.2,Cortado
2024-02-09,10:47,card,ANON-2690,3.88,Flat White
2024-02-09,10:48,card,ANON-5847,2.56,Americano
2024-02-10,06:05,card,ANON-4569,2.46,Americano
2024-02-10,06:08,card,ANON-5221,3.86,Flat White
2024-02-10,06:23,card,ANON-4733,3.51,Cappuccino
2024-02-10,06:47,cash,,2.47,Americano
2024-02-10,09:01,card,ANON-8044,3.78,Latte
2024-02-10,09:18,card,ANON-2658,2.0,Espresso
2024-02-10,09:40,card,ANON-9267,3.5,Cappuccino
2024-02-10,10:12,card,ANON-6493,3.47,Cappuccino
2024-02-10,10:26,card,ANON-5026,3.83,Flat White
2024-02-10,12:42,card,ANON-4585,3.67,Latte
2024-02-10,12:45,cash,,3.76,Latte
2024-02-10,12:52,card,ANON-6066,2.48,Americano
2024-02-10,13:46,card,ANON-3322,3.79,Latte
2024-02-10,14:11,card,ANON-1597,3.85,Latte
2024-02-10,14:17,card,ANON-8885,3.06,Hot Chocolate
2024-02-10,15:36,card,ANON-8875,3.22,Cortado
2024-02-11,06:27,cash,,3.98,Flat White
2024-02-11,07:19,card,ANON-4512,3.77,Latte
2024-02-11,08:31,cash,,3.6,Cappuccino
2024-02-11,08:54,card,ANON-4686,3.62,Cappuccino
2024-02-11,09:57,card,ANON-1063,3.95,Flat White
2024-02-11,12:36,card,ANON-3247,2.48,Americano
2024-02-11,12:39,card,ANON-5180,3.05,Hot Chocolate
2024-02-11,14:48,card,ANON-4976,2.5,Americano
2024-02-12,06:11,card,ANON-7838,2.03,Espresso
2024-02-12,07:16,card,ANON-8442,3.82,Flat White
2024-02-12,07:44,cash,,3.87,Flat White
2024-02-12,07:56,card,ANON-9916,3.58,Cappuccino
2024-02-12,08:27,cash,,3.75,Latte
2024-02-12,08:38,card,ANON-9828,3.86,Latte
2024-02-12,08:43,card,ANON-9494,3.78,Latte
2024-02-12,09:00,card,ANON-5061,3.16,Cortado
2024-02-12,09:02,card,ANON-4388,3.82,Latte
2024-02-12,09:02,card,ANON-6624,2.51,Americano
2024-02-12,09:16,card,ANON-7491,3.92,Latte
2024-02-12,10:04,card,ANON-3617,3.89,Flat White
2024-02-12,10:17,card,ANON-6767,3.84,Flat White
2024-02-12,10:23,cash,,3.8,Latte
2024-02-12,10:59,card,ANON-3455,3.23,Cortado
2024-02-12,11:05,card,ANON-7061,3.35,Cortado
2024-02-12,11:59,card,ANON-4069,3.24,Cortado
2024-02-12,12:18,card,ANON-1582,3.85,Latte
2024-02-12,13:01,card,ANON-9438,2.0,Espresso
2024-02-12,13:17,card,ANON-2653,3.11,Cortado
2024-02-12,13:23,card,ANON-2675,2.51,Americano
2024-02-12,14:03,card,ANON-2713,2.45,Americano
2024-02-12,15:41,card,ANON-3675,3.77,Latte
2024-02-13,06:45,card,ANON-7210,3.88,Flat White
2024-02-13,06:48,card,ANON-3778,3.03,Hot Chocolate
2024-02-13,07:17,card,ANON-1645,3.73,Latte
2024-02-13,07:58,cash,,2.49,Americano
2024-02-13,08:19,card,ANON-2188,2.05,Espresso
2024-02-13,09:08,card,ANON-2692,3.01,Hot Chocolate
2024-02-13,09:29,card,ANON-5628,3.8,Latte
2024-02-13,11:08,card,ANON-4114,3.16,Cortado
2024-02-13,11:09,card,ANON-7455,3.92,Flat White
2024-02-13,11:19,card,ANON-1922,3.17,Cortado
2024-02-13,12:06,cash,,2.54,Americano
2024-02-13,12:24,card,ANON-3438,3.92,Flat White
2024-02-13,13:42,card,ANON-2278,3.02,Hot Chocolate
2024-02-14,06:04,card,ANON-9496,3.52,Cappuccino
2024-02-14,06:05,card,ANON-5167,3.43,Cappuccino
2024-02-14,06:06,card,ANON-6083,2.59,Americano
2024-02-14,06:12,card,ANON-8621,3.06,Hot Chocolate
2024-02-14,06:57,card,ANON-2220,3.45,Cappuccino
2024-02-14,08:33,card,ANON-2604,3.25,Cortado
2024-02-14,09:20,card,ANON-8457,3.85,Latte
2024-02-14,09:47,card,ANON-5728,2.94,Hot Chocolate
2024-02-14,10:11,cash,,2.52,Americano
2024-02-14,10:19,card,ANON-1112,3.82,Latte
2024-02-14,11:56,card,ANON-2852,2.58,Americano
2024-02-14,12:01,cash,,3.83,Latte
2024-02-14,12:29,card,ANON-1575,2.06,Espresso
2024-02-14,13:20,card,ANON-6276,1.99,Espresso
2024-02-14,14:11,card,ANON-4161,2.51,Americano
2024-02-14,16:21,card,ANON-1090,2.0,Espresso
2024-02-15,07:51,card,ANON-9341,3.72,Latte
2024-02-15,08:36,cash,,3.6,Cappuccino
2024-02-15,08:41,cash,,3.92,Flat White
2024-02-15,09:28,card,ANON-3695,3.42,Cappuccino
2024-02-15,09:43,card,ANON-1907,2.5,Americano
2024-02-15,09:52,card,ANON-2244,3.54,Cappuccino
2024-02-15,10:04,cash,,3.89,Flat White
2024-02-15,10:51,cash,,3.21,Cortado
2024-02-15,12:00,cash,,3.93,Flat White
2024-02-15,12:33,card,ANON-7166,1.97,Espresso
2024-02-16,06:29,card,ANON-4322,3.78,Latte
2024-02-16,06:59,card,ANON-4964,1.89,Espresso
2024-02-16,07:00,card,ANON-8934,2.5,Americano
2024-02-16,07:02,cash,,3.01,Hot Chocolate
2024-02-16,07:05,card,ANON-9111,2.97,Hot Chocolate
2024-02-16,07:30,card,ANON-5023,3.93,Flat White
2024-02-16,07:49,card,ANON-1730,1.94,Espresso
2024-02-16,08:04,card,ANON-6576,2.95,Hot Chocolate
2024-02-16,08:19,card,ANON-1270,3.23,Cortado
2024-02-16,09:48,cash,,2.02,Espresso
2024-02-16,10:07,card,ANON-4745,3.21,Cortado
2024-02-16,10:21,card,ANON-3367,2.42,Americano
2024-02-16,10:51,card,ANON-9714,1.95,Espresso
2024-02-16,11:40,cash,,3.82,Latte
2024-02-16,11:43,card,ANON-5176,3.59,Cappuccino
2024-02-16,12:29,card,ANON-4080,3.91,Flat White
2024-02-16,15:28,card,ANON-8105,3.02,Hot Chocolate
2024-02-16,15:50,card,ANON-6556,3.12,Cortado
2024-02-17,06:08,card,ANON-5672,2.03,Espresso
2024-02-17,06:53,card,ANON-6878,3.92,Flat White
2024-02-17,08:16,card,ANON-5750,3.9,Latte
2024-02-17,08:25,card,ANON-5362,3.8,Latte
2024-02-17,08:53,cash,,3.57,Cappuccino
2024-02-17,09:13,card,ANON-3763,2.99,Hot Chocolate
2024-02-17,10:06,card,ANON-5357,3.02,Hot Chocolate
2024-02-17,10:31,card,ANON-9921,3.86,Latte
2024-02-17,10:47,card,ANON-4072,2.04,Espresso
2024-02-17,11:30,card,ANON-6603,3.56,Cappuccino
2024-02-17,11:37,card,ANON-4614,3.03,Hot Chocolate
2024-02-17,12:02,card,ANON-3683,3.57,Cappuccino
2024-02-17,13:11,cash,,3.91,Flat White
2024-02-17,14:25,card,ANON-3309,3.55,Cappuccino
2024-02-17,14:28,cash,,3.97,Flat White
2024-02-18,06:09,cash,,3.81,Latte
2024-02-18,06:15,cash,,3.02,Hot Chocolate
2024-02-18,06:15,card,ANON-4777,3.2,Cortado
2024-02-18,07:06,card,ANON-6109,3.41,Cappuccino
2024-02-18,08:12,cash,,1.96,Espresso
2024-02-18,09:36,card,ANON-4173,2.02,Espresso
2024-02-18,09:49,card,ANON-7421,3.03,Hot Chocolate
2024-02-18,10:30,card,ANON-3222,3.85,Flat White
2024-02-18,10:52,card,ANON-4239,3.51,Cappuccino
2024-02-18,11:02,card,ANON-1037,3.53,Cappuccino
2024-02-18,11:14,card,ANON-5657,2.49,Americano
2024-02-18,11:27,cash,,3.22,Cortado
2024-02-18,12:01,card,ANON-3505,3.79,Latte
2024-02-18,12:09,card,ANON-7554,3.86,Flat White
2024-02-18,12:12,card,ANON-5517,3.8,Latte
2024-02-18,15:21,card,ANON-9484,2.52,Americano
2024-02-19,06:08,cash,,3.51,Cappuccino
2024-02-19,06:25,card,ANON-1906,3.87,Flat White
2024-02-19,06:37,card,ANON-1830,3.8,Latte
2024-02-19,06:45,card,ANON-9133,3.97,Flat White
2024-02-19,07:35,card,ANON-1426,3.41,Cappuccino
2024-02-19,08:52,cash,,3.2,Cortado
2024-02-19,08:59,card,ANON-4830,3.07,Hot Chocolate
2024-02-19,10:44,cash,,3.96,Flat White
2024-02-19,12:48,card,ANON-9411,2.99,Hot Chocolate
2024-02-19,13:32,card,ANON-1547,1.99,Espresso
2024-02-19,14:10,card,ANON-8145,2.54,Americano
2024-02-19,14:55,card,ANON-6143,3.88,Flat White
2024-02-19,17:22,card,ANON-9569,3.8,Latte
2024-02-20,06:30,card,ANON-5329,3.02,Hot Chocolate
2024-02-20,06:37,card,ANON-4197,3.27,Cortado
2024-02-20,06:48,card,ANON-1525,3.8,Latte
2024-02-20,07:25,card,ANON-3035,2.95,Hot Chocolate
2024-02-20,08:15,card,ANON-7698,2.42,Americano
2024-02-20,09:29,cash,,3.73,Latte
2024-02-20,09:49,card,ANON-2381,2.49,Americano
2024-02-20,09:55,card,ANON-4140,3.86,Flat White
2024-02-20,11:15,cash,,3.83,Flat White
2024-02-20,11:17,cash,,2.45,Americano
2024-02-20,15:26,card,ANON-2831,3.5,Cappuccino
2024-02-21,06:36,card,ANON-5282,3.88,Flat White
2024-02-21,06:48,card,ANON-1253,3.85,Latte
2024-02-21,06:50,card,ANON-2833,3.59,Cappuccino
2024-02-21,07:16,card,ANON-6073,3.81,Flat White
2024-02-21,09:07,card,ANON-1140,3.46,Cappuccino
2024-02-21,09:12,cash,,3.88,Flat White
2024-02-21,09:21,card,ANON-7142,2.98,Hot Chocolate
2024-02-21,09:22,card,ANON-7590,1.91,Espresso
2024-02-21,11:03,card,ANON-2416,3.8,Latte
2024-02-21,11:18,card,ANON-4511,3.76,Latte
2024-02-21,12:04,card,ANON-4958,3.49,Cappuccino
2024-02-21,12:22,card,ANON-8237,2.04,Espresso
2024-02-21,12:30,card,ANON-3499,2.5,Americano
2024-02-21,12:56,card,ANON-6109,3.97,Flat White
2024-02-21,14:22,card,ANON-5904,3.72,Latte
2024-02-21,18:37,card,ANON-7915,3.18,Cortado
2024-02-22,06:14,card,ANON-5590,3.59,Cappuccino
2024-02-22,06:17,card,ANON-6841,2.54,Americano
2024-02-22,06:44,cash,,3.88,Flat White
2024-02-22,06:58,cash,,3.9,Flat White
2024-02-22,07:02,card,ANON-4600,2.02,Espresso
2024-02-22,07:28,card,ANON-5642,3.85,Latte
2024-02-22,09:31,cash,,2.98,Hot Chocolate
2024-02-22,09:45,card,ANON-7343,3.86,Latte
2024-02-22,10:44,card,ANON-8457,1.98,Espresso
2024-02-22,11:49,card,ANON-2717,3.78,Latte
2024-02-22,12:00,card,ANON-3558,3.93,Flat White
2024-02-22,12:23,card,ANON-7956,3.44,Cappuccino
2024-02-22,13:32,card,ANON-5963,3.48,Cappuccino
2024-02-22,16:25,cash,,3.86,Flat White
2024-02-23,06:05,cash,,3.82,Latte
2024-02-23,06:13,card,ANON-1646,2.42,Americano
2024-02-23,06:14,card,ANON-1127,2.62,Americano
2024-02-23,06:15,card,ANON-5933,3.84,Latte
2024-02-23,06:18,card,ANON-7257,2.96,Hot Chocolate
2024-02-23,06:20,card,ANON-1813,2.48,Americano
2024-02-23,06:38,card,ANON-7444,2.57,Americano
2024-02-23,06:53,card,ANON-2995,3.75,Latte
2024-02-23,07:15,card,ANON-2612,3.16,Cortado
2024-02-23,07:39,cash,,3.5,Cappuccino
2024-02-23,07:57,card,ANON-7775,2.95,Hot Chocolate
2024-02-23,08:17,card,ANON-3373,3.82,Latte
2024-02-23,08:22,card,ANON-1785,3.44,Cappuccino
2024-02-23,08:34,card,ANON-2657,2.49,Americano
2024-02-23,09:08,card,ANON-4076,3.55,Cappuccino
2024-02-23,10:20,card,ANON-3839,3.75,Latte
2024-02-23,10:37,card,ANON-9583,3.48,Cappuccino
2024-02-23,10:37,card,ANON-2820,3.8,Latte
2024-02-23,11:15,card,ANON-9521,3.91,Flat White
2024-02-23,11:23,card,ANON-5597,3.51,Cappuccino
2024-02-23,14:32,card,ANON-3795,2.99,Hot Chocolate
2024-02-23,15:52,card,ANON-9815,3.93,Flat White
2024-02-24,06:09,card,ANON-2973,3.01,Hot Chocolate
2024-02-24,08:38,card,ANON-4012,3.86,Latte
2024-02-24,10:09,card,ANON-4627,3.94,Flat White
2024-02-24,10:16,cash,,2.48,Americano
2024-02-24,10:20,card,ANON-7909,2.93,Hot Chocolate
2024-02-24,10:29,card,ANON-5666,3.25,Cortado
2024-02-24,10:38,card,ANON-4935,3.73,Latte
2024-02-24,11:40,card,ANON-2603,1.99,Espresso
2024-02-24,13:18,card,ANON-9165,2.03,Espresso
2024-02-24,14:30,card,ANON-9145,2.02,Espresso
2024-02-25,06:27,card,ANON-7427,3.17,Cortado
2024-02-25,07:12,card,ANON-2473,2.39,Americano
2024-02-25,07:53,card,ANON-5405,3.84,Latte
2024-02-25,08:32,cash,,3.51,Cappuccino
2024-02-25,08:47,card,ANON-8250,3.86,Flat White
2024-02-25,09:02,card,ANON-1889,3.53,Cappuccino
2024-02-25,09:25,card,ANON-1709,3.45,Cappuccino
2024-02-25,09:38,card,ANON-6752,3.74,Latte
2024-02-25,09:51,card,ANON-8162,3.0,Hot Chocolate
2024-02-25,10:55,card,ANON-9528,3.83,Latte
2024-02-25,11:05,card,ANON-8960,3.59,Cappuccino
2024-02-25,11:29,cash,,3.22,Cortado
2024-02-25,12:41,card,ANON-7458,3.5,Cappuccino
2024-02-25,12:47,card,ANON-7114,2.05,Espresso
2024-02-25,12:50,card,ANON-1952,3.87,Latte
2024-02-25,13:34,card,ANON-3075,3.91,Flat White
2024-02-25,16:28,card,ANON-1450,3.89,Flat White
2024-02-26,06:31,cash,,3.83,Latte
2024-02-26,06:53,card,ANON-3601,3.5,Cappuccino
2024-02-26,07:07,cash,,3.95,Flat White
2024-02-26,07:15,card,ANON-7160,3.8,Latte
2024-02-26,07:42,card,ANON-8761,3.02,Hot Chocolate
2024-02-26,08:27,cash,,3.85,Latte
2024-02-26,08:44,card,ANON-2822,3.77,Latte
2024-02-26,09:10,card,ANON-6717,3.97,Flat White
2024-02-26,09:26,cash,,3.85,Flat White
2024-02-26,09:49,cash,,2.55,Americano
2024-02-26,10:46,card,ANON-4788,3.41,Cappuccino
2024-02-26,10:58,card,ANON-6021,2.99,Hot Chocolate
2024-02-26,11:11,card,ANON-1674,3.76,Latte
2024-02-26,11:13,card,ANON-7703,3.77,Latte
2024-02-26,11:16,cash,,3.53,Cappuccino
2024-02-26,12:33,card,ANON-6107,3.47,Cappuccino
2024-02-26,14:15,cash,,3.76,Latte
2024-02-26,17:46,cash,,2.52,Americano
2024-02-27,06:39,cash,,3.95,Flat White
2024-02-27,06:49,card,ANON-2813,2.02,Espresso
2024-02-27,07:13,card,ANON-9282,3.04,Hot Chocolate
2024-02-27,07:59,cash,,3.01,Hot Chocolate
2024-02-27,08:00,card,ANON-6646,2.53,Americano
2024-02-27,08:37,cash,,3.93,Flat White
2024-02-27,08:45,card,ANON-7254,2.98,Hot Chocolate
2024-02-27,09:26,cash,,2.52,Americano
2024-02-27,09:34,card,ANON-8303,3.76,Latte
2024-02-27,10:17,card,ANON-7191,2.03,Espresso
2024-02-27,13:42,card,ANON-3184,3.51,Cappuccino
2024-02-27,14:01,card,ANON-8561,3.81,Latte
2024-02-27,14:43,card,ANON-1109,3.94,Flat White
2024-02-28,06:56,card,ANON-6314,3.59,Cappuccino
2024-02-28,08:12,card,ANON-5922,3.56,Cappuccino
2024-02-28,08:13,card,ANON-1235,3.78,Latte
2024-02-28,08:42,card,ANON-4887,2.06,Espresso
2024-02-28,08:47,card,ANON-9146,3.77,Latte
2024-02-28,10:35,card,ANON-5431,3.52,Cappuccino
2024-02-28,11:26,card,ANON-7123,3.08,Hot Chocolate
2024-02-28,14:06,cash,,2.48,Americano
2024-02-28,15:50,card,ANON-5841,3.79,Latte
2024-02-29,06:06,card,ANON-6890,3.89,Latte
2024-02-29,06:13,card,ANON-2282,3.48,Cappuccino
2024-02-29,06:26,card,ANON-5132,2.98,Hot Chocolate
2024-02-29,06:48,card,ANON-8457,2.03,Espresso
2024-02-29,07:29,cash,,3.82,Latte
2024-02-29,07:43,card,ANON-4787,3.78,Latte
2024-02-29,08:00,card,ANON-3159,2.46,Americano
2024-02-29,08:59,cash,,2.42,Americano
2024-02-29,09:14,card,ANON-4008,3.13,Cortado
2024-02-29,10:16,cash,,2.49,Americano
2024-02-29,10:22,card,ANON-3609,2.5,Americano
2024-02-29,10:31,card,ANON-9966,3.75,Latte
2024-02-29,11:14,cash,,2.41,Americano
2024-02-29,11:51,card,ANON-2361,3.87,Flat White
2024-02-29,12:05,card,ANON-9149,3.89,Flat White
2024-02-29,13:18,card,ANON-5448,3.77,Latte
2024-02-29,15:36,card,ANON-3521,2.47,Americano
2024-03-01,06:39,card,ANON-4769,3.51,Cappuccino
2024-03-01,07:18,card,ANON-3768,2.59,Americano
2024-03-01,08:11,card,ANON-8731,2.42,Americano
2024-03-01,08:28,card,ANON-8740,3.8,Latte
2024-03-01,09:52,card,ANON-8781,3.79,Latte
2024-03-01,10:09,card,ANON-7714,3.13,Cortado
2024-03-01,10:13,card,ANON-1634,3.2,Cortado
2024-03-01,10:33,card,ANON-6944,3.05,Hot Chocolate
2024-03-01,10:40,card,ANON-6502,1.93,Espresso
2024-03-01,10:59,cash,,2.5,Americano
2024-03-01,11:38,card,ANON-9910,3.79,Latte
2024-03-01,12:30,cash,,1.98,Espresso
2024-03-01,12:46,card,ANON-9699,2.95,Hot Chocolate
2024-03-01,12:51,card,ANON-4722,2.43,Americano
2024-03-01,13:17,card,ANON-9625,2.57,Americano
2024-03-02,06:10,cash,,3.39,Cappuccino
2024-03-02,07:19,cash,,3.84,Latte
2024-03-02,07:38,card,ANON-5609,3.54,Cappuccino
2024-03-02,07:48,card,ANON-3907,3.19,Cortado
2024-03-02,08:30,card,ANON-9738,3.92,Flat White
2024-03-02,08:44,cash,,3.13,Cortado
2024-03-02,09:30,card,ANON-1983,2.04,Espresso
2024-03-02,10:04,cash,,3.21,Cortado
2024-03-02,10:10,card,ANON-3384,2.55,Americano
2024-03-02,10:49,cash,,3.24,Cortado
2024-03-02,15:43,card,ANON-2935,3.75,Latte
2024-03-03,06:07,card,ANON-1008,2.45,Americano
2024-03-03,06:16,card,ANON-7326,3.82,Latte
2024-03-03,06:41,card,ANON-9264,2.51,Americano
2024-03-03,07:20,card,ANON-8710,3.83,Latte
2024-03-03,07:33,card,ANON-8223,3.37,Cappuccino
2024-03-03,07:51,card,ANON-4062,2.01,Espresso
2024-03-03,10:06,card,ANON-1966,3.87,Flat White
2024-03-03,11:24,card,ANON-5092,3.22,Cortado
2024-03-03,12:56,cash,,3.48,Cappuccino
2024-03-03,14:04,cash,,2.93,Hot Chocolate
2024-03-04,08:22,card,ANON-7016,3.96,Flat White
2024-03-04,08:36,card,ANON-1535,2.48,Americano
2024-03-04,08:36,card,ANON-6741,2.45,Americano
2024-03-04,09:30,card,ANON-9697,3.56,Cappuccino
2024-03-04,09:50,card,ANON-3672,3.51,Cappuccino
2024-03-04,11:00,card,ANON-5244,3.88,Flat White
2024-03-04,11:14,card,ANON-4124,3.0,Hot Chocolate
2024-03-04,11:28,card,ANON-9796,3.41,Cappuccino
2024-03-04,12:15,cash,,3.82,Latte
2024-03-04,15:07,card,ANON-4285,3.84,Latte
2024-03-04,15:36,card,ANON-1520,3.8,Latte
2024-03-05,06:00,card,ANON-7938,3.47,Cappuccino
2024-03-05,06:17,card,ANON-8331,3.48,Cappuccino
2024-03-05,06:58,card,ANON-5087,2.51,Americano
2024-03-05,07:26,card,ANON-5935,3.18,Cortado
2024-03-05,07:55,card,ANON-2453,3.51,Cappuccino
2024-03-05,09:42,card,ANON-9546,3.47,Cappuccino
2024-03-05,12:39,card,ANON-4579,3.99,Flat White
2024-03-05,14:55,card,ANON-9242,3.5,Cappuccino
2024-03-06,06:29,cash,,3.81,Latte
2024-03-06,07:42,card,ANON-8573,3.47,Cappuccino
2024-03-06,07:47,card,ANON-6468,2.04,Espresso
2024-03-06,07:51,cash,,3.54,Cappuccino
2024-03-06,08:07,card,ANON-7216,3.88,Flat White
2024-03-06,08:25,card,ANON-1414,3.44,Cappuccino
2024-03-06,09:43,card,ANON-6351,3.21,Cortado
2024-03-06,10:25,card,ANON-4853,2.49,Americano
2024-03-06,10:32,card,ANON-4379,3.22,Cortado
2024-03-06,10:44,card,ANON-8365,2.95,Hot Chocolate
2024-03-06,13:30,card,ANON-9998,3.78,Latte
2024-03-07,08:26,card,ANON-3627,3.15,Cortado
2024-03-07,09:08,card,ANON-2166,3.04,Hot Chocolate
2024-03-07,09:41,cash,,2.48,Americano
2024-03-07,09:56,card,ANON-8268,2.0,Espresso
2024-03-07,10:30,card,ANON-9193,2.45,Americano
2024-03-07,10:33,card,ANON-6383,3.28,Cortado
2024-03-07,11:08,cash,,2.05,Espresso
2024-03-07,11:23,card,ANON-7110,2.46,Americano
2024-03-07,12:06,card,ANON-4143,2.43,Americano
2024-03-07,14:50,cash,,3.89,Latte
2024-03-08,06:09,card,ANON-4085,3.54,Cappuccino
2024-03-08,06:13,card,ANON-9443,2.46,Americano
2024-03-08,06:14,card,ANON-3006,2.51,Americano
2024-03-08,08:12,card,ANON-8776,3.18,Cortado
2024-03-08,08:19,card,ANON-6921,3.93,Flat White
2024-03-08,09:31,card,ANON-6220,2.93,Hot Chocolate
2024-03-08,09:37,card,ANON-8024,2.59,Americano
2024-03-08,10:08,card,ANON-7390,3.8,Latte
2024-03-08,11:21,cash,,1.98,Espresso
2024-03-08,11:27,card,ANON-2950,3.84,Latte
2024-03-08,12:09,card,ANON-8642,4.0,Flat White
2024-03-08,13:52,cash,,3.54,Cappuccino
2024-03-08,14:56,cash,,1.97,Espresso
2024-03-09,06:19,card,ANON-3011,2.55,Americano
2024-03-09,07:18,card,ANON-5984,2.48,Americano
2024-03-09,09:12,card,ANON-6850,3.93,Flat White
2024-03-09,09:12,card,ANON-3114,3.13,Cortado
2024-03-09,09:19,card,ANON-5615,1.97,Espresso
2024-03-09,09:39,card,ANON-4955,3.81,Latte
2024-03-09,10:00,card,ANON-2519,2.1,Espresso
2024-03-09,10:11,cash,,3.81,Latte
2024-03-09,11:20,card,ANON-2963,2.51,Americano
2024-03-10,06:32,card,ANON-8911,3.91,Flat White
2024-03-10,07:04,card,ANON-1417,3.75,Latte
2024-03-10,07:24,card,ANON-6231,3.21,Cortado
2024-03-10,07:43,card,ANON-2450,3.79,Latte
2024-03-10,08:03,card,ANON-5942,2.92,Hot Chocolate
2024-03-10,08:11,card,ANON-5999,2.43,Americano
2024-03-10,09:47,card,ANON-5379,2.52,Americano
